Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4573.5,0.8,91,0.7960835509138381
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4598.5,0.8,100,0.8004351610095736
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4624,0.8,94,0.8048738033072237
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4661,0.8,98,0.811314186248912
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4663,0.8,95,0.8116623150565709
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4621.5,0.8,99,0.8044386422976502
2021-05-17,142549-18.csv,10,0.9,1.1,5745,4623,0.8,93,0.8046997389033943
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4631.5,0.8,108,0.8061792863359443
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4653,0.8,110,0.8099216710182767
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4710.5,0.8,109,0.8199303742384683
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4609,0.8,103,0.8022628372497824
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4612.5,0.8,104,0.8028720626631853
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4670.5,0.8,106,0.8129677980852915
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4671,0.8,107,0.8130548302872063
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4552,0.8,105,0.7923411662315056
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4595.5,0.8,101,0.7999129677980853
2021-05-17,142549-19.csv,10,0.9,1.1,5745,4622,0.8,102,0.8045256744995648
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4621,0.8,116,0.8043516100957354
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4696,0.8,118,0.8174064403829416
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4610,0.8,119,0.8024369016536118
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4580.5,0.8,111,0.797302001740644
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4588,0.8,113,0.7986074847693647
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4647.5,0.8,120,0.8089643167972149
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4671,0.8,114,0.8130548302872063
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4609,0.8,112,0.8022628372497824
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4706.5,0.8,117,0.8192341166231506
2021-05-17,142549-20.csv,10,0.9,1.1,5745,4654.5,0.8,115,0.8101827676240209
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4491,0.8,131,0.7817232375979112
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4449.5,0.8,121,0.7744995648389904
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4466.5,0.8,135,0.7774586597040906
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4513,0.8,122,0.7855526544821584
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4541,0.8,129,0.790426457789382
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4545.5,0.8,127,0.7912097476066144
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4541.5,0.8,125,0.7905134899912968
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4575.5,0.8,126,0.796431679721497
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4539.5,0.8,132,0.7901653611836379
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4459.5,0.8,128,0.7762402088772846
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4550,0.8,124,0.7919930374238469
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4521.5,0.8,130,0.7870322019147085
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4505.5,0.8,134,0.7842471714534378
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4496,0.8,133,0.7825935596170583
2021-05-17,142549-21.csv,15,0.9,1.1,5745,4478.5,0.8,123,0.7795474325500436
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4511,0.8,144,0.7852045256744996
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4502.5,0.8,150,0.7837249782419495
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4528,0.8,146,0.7881636205395997
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4527.5,0.8,136,0.7880765883376849
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4539,0.8,148,0.7900783289817233
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4520,0.8,138,0.7867711053089643
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4529,0.8,147,0.788337684943429
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4457.5,0.8,143,0.7758920800696257
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4490.5,0.8,139,0.7816362053959965
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4534,0.8,137,0.7892080069625762
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4462.5,0.8,141,0.7767624020887729
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4553.5,0.8,145,0.7926022628372498
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4550,0.8,149,0.7919930374238469
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4456,0.8,140,0.7756309834638816
2021-05-17,142549-22.csv,15,0.9,1.1,5745,4424.5,0.8,142,0.770147954743255
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4522,0.8,158,0.7871192341166231
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4477,0.8,151,0.7792863359442994
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4499,0.8,152,0.7831157528285465
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4452,0.8,156,0.7749347258485639
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4504.5,0.8,161,0.7840731070496083
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4531,0.8,162,0.7886858137510879
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4541,0.8,163,0.790426457789382
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4475,0.8,157,0.7789382071366405
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4499.5,0.8,160,0.7832027850304613
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4512.5,0.8,164,0.7854656222802436
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4458.5,0.8,165,0.7760661444734552
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4507.5,0.8,159,0.7845953002610966
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4504.5,0.8,155,0.7840731070496083
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4461,0.8,153,0.7765013054830288
2021-05-17,142549-23.csv,15,0.9,1.1,5745,4540,0.8,154,0.7902523933855526
2021-05-17,142549-3.csv,5,0.9,1.1,5745,4689,0.8,168,0.8161879895561358
2021-05-17,142549-3.csv,5,0.9,1.1,5745,4564,0.8,166,0.7944299390774586
2021-05-17,142549-3.csv,5,0.9,1.1,5745,4667.5,0.8,169,0.8124456048738034
2021-05-17,142549-3.csv,5,0.9,1.1,5745,4542,0.8,170,0.7906005221932115
2021-05-17,142549-3.csv,5,0.9,1.1,5745,4646,0.8,167,0.8087032201914709
2021-05-17,142549-4.csv,5,0.9,1.1,5745,4664,0.8,171,0.8118363794604003
