Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-19,161245-1.csv,20,0.9,1.1,11490,7844.5,0.7441802381643432,81,0.7123592444605884
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8735.5,0.8153786734880052,95,0.7932709771158736
2021-05-19,161245-1.csv,20,0.9,1.1,11490,9146.5,0.8501724627711653,88,0.8305938975662913
2021-05-19,161245-1.csv,20,0.9,1.1,11490,6810.5,0.6493663662755584,92,0.6184616781692699
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8133.5,0.7682867320282336,84,0.7386033418089357
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8032,0.7508291442848045,83,0.7293861242281148
2021-05-19,161245-1.csv,20,0.9,1.1,11490,9719,0.8956490543238821,94,0.8825826371231384
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8383.5,0.7861006209119241,82,0.7613058481656375
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8522.5,0.7956996802354452,93,0.7739284416999637
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8233,0.7700176185512128,85,0.747638939338903
2021-05-19,161245-1.csv,20,0.9,1.1,11490,7956.5,0.7602657947960315,86,0.7225299673083908
2021-05-19,161245-1.csv,20,0.9,1.1,11490,6561.5,0.6411491697915221,76,0.5958499818379949
2021-05-19,161245-1.csv,20,0.9,1.1,11490,5915,0.5786649847237966,89,0.5371413003995641
2021-05-19,161245-1.csv,20,0.9,1.1,11490,8554.5,0.8025655434502935,77,0.7768343625136215
2021-05-19,161245-1.csv,20,0.9,1.1,11490,9142.5,0.8543563523666154,80,0.8302306574645841
2021-05-19,161245-1.csv,20,0.9,1.1,11490,9529,0.8768472972155588,79,0.865328732292045
2021-05-19,161245-1.csv,20,0.9,1.1,11490,9563.5,0.8833487755342369,78,0.8684616781692699
2021-05-19,161245-1.csv,20,0.9,1.1,11490,9829.5,0.9102739314759035,87,0.8926171449328005
2021-05-19,161245-10.csv,20,0.9,1.1,11490,10090,0.9224338107337415,107,0.9162731565564838
2021-05-19,161245-10.csv,20,0.9,1.1,11490,9557.5,0.8723535508845423,103,0.8679168180167091
2021-05-19,161245-10.csv,20,0.9,1.1,11490,8698.5,0.8053256550064565,100,0.7899110061750817
2021-05-19,161245-10.csv,20,0.9,1.1,11490,9497.5,0.8722341092550588,106,0.8624682164911006
2021-05-19,161245-10.csv,20,0.9,1.1,11490,10135,0.93286458324885,99,0.9203596077006901
2021-05-19,161245-10.csv,20,0.9,1.1,11490,7906,0.7512605058889893,110,0.717944061024337
2021-05-19,161245-10.csv,20,0.9,1.1,11490,7869.5,0.7418355164070247,101,0.7146294950962586
2021-05-19,161245-10.csv,20,0.9,1.1,11490,6570.5,0.6380423885792661,98,0.5966672720668362
2021-05-19,161245-10.csv,20,0.9,1.1,11490,9077.5,0.8484530551470094,97,0.8243280058118416
2021-05-19,161245-10.csv,20,0.9,1.1,11490,7037,0.672884555131786,104,0.6390301489284417
2021-05-19,161245-10.csv,20,0.9,1.1,11490,8178,0.7696094883439784,109,0.7426443879404286
2021-05-19,161245-10.csv,20,0.9,1.1,11490,9848.5,0.9146939905065921,102,0.8943425354159099
2021-05-19,161245-10.csv,20,0.9,1.1,11490,9530,0.875834497771838,112,0.8654195423174719
2021-05-19,161245-10.csv,20,0.9,1.1,11490,6244.5,0.6072041152827995,108,0.567063203777697
2021-05-19,161245-10.csv,20,0.9,1.1,11490,9161.5,0.8417378723658694,111,0.8319560479476934
2021-05-19,161245-10.csv,20,0.9,1.1,11490,7375.5,0.701627180201713,105,0.6697693425354159
2021-05-19,161245-10.csv,20,0.9,1.1,11490,8597.5,0.8121112710194242,113,0.7807391936069742
2021-05-19,161245-10.csv,20,0.9,1.1,11490,7989,0.763335385882377,115,0.7254812931347621
2021-05-19,161245-10.csv,20,0.9,1.1,11490,9859.5,0.907053429730662,96,0.8953414456956048
2021-05-19,161245-10.csv,20,0.9,1.1,11490,10370.5,0.9412065449770923,114,0.9417453686887033
2021-05-19,161245-11.csv,20,0.9,1.1,11490,9503.5,0.8956017792943836,119,0.8630130766436614
2021-05-19,161245-11.csv,20,0.9,1.1,11490,7422,0.7090036355510738,126,0.6739920087177624
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8389,0.7798094059044878,129,0.7618053033054849
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8414,0.7999699217431065,122,0.7640755539411551
2021-05-19,161245-11.csv,20,0.9,1.1,11490,9077,0.8408643845429563,132,0.8242826007991282
2021-05-19,161245-11.csv,20,0.9,1.1,11490,7214.5,0.7008587000277365,120,0.6551489284416999
2021-05-19,161245-11.csv,20,0.9,1.1,11490,7510,0.7155855086090558,117,0.6819832909553215
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8980.5,0.8385536496220587,121,0.8155194333454413
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8447,0.7935434471153834,133,0.7670722847802397
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8144.5,0.7569287331843398,118,0.7396022520886306
2021-05-19,161245-11.csv,20,0.9,1.1,11490,9886.5,0.9138789212243005,127,0.8977933163821286
2021-05-19,161245-11.csv,20,0.9,1.1,11490,9993.5,0.9205689876450955,131,0.9075099891027969
2021-05-19,161245-11.csv,20,0.9,1.1,11490,9107.5,0.8446859432154374,135,0.8270523065746458
2021-05-19,161245-11.csv,20,0.9,1.1,11490,7618.5,0.7167547470943424,128,0.6918361787141301
2021-05-19,161245-11.csv,20,0.9,1.1,11490,7226.5,0.6921899663127908,125,0.6562386487468217
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8382,0.7794803285676081,123,0.7611696331274973
2021-05-19,161245-11.csv,20,0.9,1.1,11490,9699,0.9025467767025774,130,0.8807664366146023
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8757,0.8258866152743326,134,0.7952233926625499
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8146.5,0.7665557841871706,124,0.7397838721394842
2021-05-19,161245-11.csv,20,0.9,1.1,11490,8643.5,0.8194508733672944,116,0.7849164547766073
2021-05-19,161245-12.csv,20,0.9,1.1,11490,9874.5,0.9299192502391505,139,0.8967035960770069
